# Copyright (c) 2012, ClearCanvas Inc.
# All rights reserved.
# http://www.clearcanvas.ca
#
# generated from DICOM standard
# columns are in the same order as parameters to the DicomTag constructor
# eg. tag;name;varName;vr;isMultiVrTag;vmLow;vmHigh;isRetired
#
7606348;Conventional Control Point Verification Sequence;ConventionalControlPointVerificationSequence;SQ;False;1;1;False
7606350;Ion Control Point Verification Sequence;IonControlPointVerificationSequence;SQ;False;1;1;False
7606352;Attribute Occurrence Sequence;AttributeOccurrenceSequence;SQ;False;1;1;False
7606354;Attribute Occurrence Pointer;AttributeOccurrencePointer;AT;False;1;1;False
7606356;Attribute Item Selector;AttributeItemSelector;UL;False;1;1;False
7606358;Attribute Occurrence Private Creator;AttributeOccurrencePrivateCreator;LO;False;1;1;False
7606359;Selector Sequence Pointer Items;SelectorSequencePointerItems;IS;False;1;4294967295;False
7606784;Scheduled Procedure Step Priority;ScheduledProcedureStepPriority;CS;False;1;1;False
7606786;Worklist Label;WorklistLabel;LO;False;1;1;False
7606788;Procedure Step Label;ProcedureStepLabel;LO;False;1;1;False
7606800;Scheduled Processing Parameters Sequence;ScheduledProcessingParametersSequence;SQ;False;1;1;False
7606802;Performed Processing Parameters Sequence;PerformedProcessingParametersSequence;SQ;False;1;1;False
7606806;Unified Procedure Step Performed Procedure Sequence;UnifiedProcedureStepPerformedProcedureSequence;SQ;False;1;1;False
7606816;Related Procedure Step Sequence;RelatedProcedureStepSequenceRetired;SQ;False;1;1;True
7606818;Procedure Step Relationship Type;ProcedureStepRelationshipTypeRetired;LO;False;1;1;True
7606820;Replaced Procedure Step Sequence;ReplacedProcedureStepSequence;SQ;False;1;1;False
7606832;Deletion Lock;DeletionLock;LO;False;1;1;False
7606836;Receiving AE;ReceivingAe;AE;False;1;1;False
7606838;Requesting AE;RequestingAe;AE;False;1;1;False
7606840;Reason for Cancellation;ReasonForCancellation;LT;False;1;1;False
7606850;SCP Status;ScpStatus;CS;False;1;1;False
7606852;Subscription List Status;SubscriptionListStatus;CS;False;1;1;False
7606854;Unified Procedure Step List Status;UnifiedProcedureStepListStatus;CS;False;1;1;False
7607076;Beam Order Index;BeamOrderIndex;UL;False;1;1;False
7607096;Double Exposure Meterset;DoubleExposureMeterset;FD;False;1;1;False
7607098;Double Exposure Field Delta;DoubleExposureFieldDelta;FD;False;4;4;False
7733249;Implant Assembly Template Name;ImplantAssemblyTemplateName;LO;False;1;1;False
7733251;Implant Assembly Template Issuer;ImplantAssemblyTemplateIssuer;LO;False;1;1;False
7733254;Implant Assembly Template Version;ImplantAssemblyTemplateVersion;LO;False;1;1;False
7733256;Replaced Implant Assembly Template Sequence;ReplacedImplantAssemblyTemplateSequence;SQ;False;1;1;False
7733258;Implant Assembly Template Type;ImplantAssemblyTemplateType;CS;False;1;1;False
7733260;Original Implant Assembly Template Sequence;OriginalImplantAssemblyTemplateSequence;SQ;False;1;1;False
7733262;Derivation Implant Assembly Template Sequence;DerivationImplantAssemblyTemplateSequence;SQ;False;1;1;False
7733264;Implant Assembly Template Target Anatomy Sequence;ImplantAssemblyTemplateTargetAnatomySequence;SQ;False;1;1;False
7733280;Procedure Type Code Sequence;ProcedureTypeCodeSequence;SQ;False;1;1;False
7733296;Surgical Technique;SurgicalTechnique;LO;False;1;1;False
7733298;Component Types Sequence;ComponentTypesSequence;SQ;False;1;1;False
7733300;Component Type Code Sequence;ComponentTypeCodeSequence;CS;False;1;1;False
7733302;Exclusive Component Type;ExclusiveComponentType;CS;False;1;1;False
7733304;Mandatory Component Type;MandatoryComponentType;CS;False;1;1;False
7733312;Component Sequence;ComponentSequence;SQ;False;1;1;False
7733333;Component ID;ComponentId;US;False;1;1;False
7733344;Component Assembly Sequence;ComponentAssemblySequence;SQ;False;1;1;False
7733360;Component 1 Referenced ID;Component1ReferencedId;US;False;1;1;False
7733376;Component 1 Referenced Mating Feature Set ID;Component1ReferencedMatingFeatureSetId;US;False;1;1;False
7733392;Component 1 Referenced Mating Feature ID;Component1ReferencedMatingFeatureId;US;False;1;1;False
7733408;Component 2 Referenced ID;Component2ReferencedId;US;False;1;1;False
7733424;Component 2 Referenced Mating Feature Set ID;Component2ReferencedMatingFeatureSetId;US;False;1;1;False
7733440;Component 2 Referenced Mating Feature ID;Component2ReferencedMatingFeatureId;US;False;1;1;False
7864321;Implant Template Group Name;ImplantTemplateGroupName;LO;False;1;1;False
7864336;Implant Template Group Description;ImplantTemplateGroupDescription;ST;False;1;1;False
7864352;Implant Template Group Issuer;ImplantTemplateGroupIssuer;LO;False;1;1;False
7864356;Implant Template Group Version;ImplantTemplateGroupVersion;LO;False;1;1;False
7864358;Replaced Implant Template Group Sequence;ReplacedImplantTemplateGroupSequence;SQ;False;1;1;False
7864360;Implant Template Group Target Anatomy Sequence;ImplantTemplateGroupTargetAnatomySequence;SQ;False;1;1;False
7864362;Implant Template Group Members Sequence;ImplantTemplateGroupMembersSequence;SQ;False;1;1;False
7864366;Implant Template Group Member ID;ImplantTemplateGroupMemberId;US;False;1;1;False
7864400;3D Implant Template Group Member Matching Point;ThreeDImplantTemplateGroupMemberMatchingPoint;FD;False;3;3;False
7864416;3D Implant Template Group Member Matching Axes;ThreeDImplantTemplateGroupMemberMatchingAxes;FD;False;9;9;False
7864432;Implant Template Group Member Matching 2D Coordinates Sequence;ImplantTemplateGroupMemberMatching2dCoordinatesSequence;SQ;False;1;1;False
7864464;2D Implant Template Group Member Matching Point;TwoDImplantTemplateGroupMemberMatchingPoint;FD;False;2;2;False
7864480;2D Implant Template Group Member Matching Axes;TwoDImplantTemplateGroupMemberMatchingAxes;FD;False;4;4;False
7864496;Implant Template Group Variation Dimension Sequence;ImplantTemplateGroupVariationDimensionSequence;SQ;False;1;1;False
7864498;Implant Template Group Variation Dimension Name;ImplantTemplateGroupVariationDimensionName;LO;False;1;1;False
7864500;Implant Template Group Variation Dimension Rank Sequence;ImplantTemplateGroupVariationDimensionRankSequence;SQ;False;1;1;False
7864502;Referenced Implant Template Group Member ID;ReferencedImplantTemplateGroupMemberId;US;False;1;1;False
7864504;Implant Template Group Variation Dimension Rank;ImplantTemplateGroupVariationDimensionRank;US;False;1;1;False
8913200;Storage Media File-set ID;StorageMediaFileSetId;SH;False;1;1;False
8913216;Storage Media File-set UID;StorageMediaFileSetUid;UI;False;1;1;False
8913408;Icon Image Sequence;IconImageSequence;SQ;False;1;1;False
8915204;Topic Title;TopicTitleRetired;LO;False;1;1;True
8915206;Topic Subject;TopicSubjectRetired;ST;False;1;1;True
8915216;Topic Author;TopicAuthorRetired;LO;False;1;1;True
8915218;Topic Keywords;TopicKeywordsRetired;LO;False;1;32;True
16778256;SOP Instance Status;SopInstanceStatus;CS;False;1;1;False
16778272;SOP Authorization DateTime;SopAuthorizationDatetime;DT;False;1;1;False
16778276;SOP Authorization Comment;SopAuthorizationComment;LT;False;1;1;False
16778278;Authorization Equipment Certification Number;AuthorizationEquipmentCertificationNumber;LO;False;1;1;False
67108869;MAC ID Number;MacIdNumber;US;False;1;1;False
67108880;MAC Calculation Transfer Syntax UID;MacCalculationTransferSyntaxUid;UI;False;1;1;False
67108885;MAC Algorithm;MacAlgorithm;CS;False;1;1;False
67108896;Data Elements Signed;DataElementsSigned;AT;False;1;4294967295;False
67109120;Digital Signature UID;DigitalSignatureUid;UI;False;1;1;False
67109125;Digital Signature DateTime;DigitalSignatureDatetime;DT;False;1;1;False
67109136;Certificate Type;CertificateType;CS;False;1;1;False
67109141;Certificate of Signer;CertificateOfSigner;OB;False;1;1;False
67109152;Signature;Signature;OB;False;1;1;False
67109637;Certified Timestamp Type;CertifiedTimestampType;CS;False;1;1;False
67109648;Certified Timestamp;CertifiedTimestamp;OB;False;1;1;False
67109889;Digital Signature Purpose Code Sequence;DigitalSignaturePurposeCodeSequence;SQ;False;1;1;False
67109890;Referenced Digital Signature Sequence;ReferencedDigitalSignatureSequence;SQ;False;1;1;False
67109891;Referenced SOP Instance MAC Sequence;ReferencedSopInstanceMacSequence;SQ;False;1;1;False
67109892;MAC;Mac;OB;False;1;1;False
67110144;Encrypted Attributes Sequence;EncryptedAttributesSequence;SQ;False;1;1;False
67110160;Encrypted Content Transfer Syntax UID;EncryptedContentTransferSyntaxUid;UI;False;1;1;False
67110176;Encrypted Content;EncryptedContent;OB;False;1;1;False
67110224;Modified Attributes Sequence;ModifiedAttributesSequence;SQ;False;1;1;False
67110241;Original Attributes Sequence;OriginalAttributesSequence;SQ;False;1;1;False
67110242;Attribute Modification DateTime;AttributeModificationDatetime;DT;False;1;1;False
67110243;Modifying System;ModifyingSystem;LO;False;1;1;False
67110244;Source of Previous Values;SourceOfPreviousValues;LO;False;1;1;False
67110245;Reason for the Attribute Modification;ReasonForTheAttributeModification;CS;False;1;1;False
536870928;Number of Copies;NumberOfCopies;IS;False;1;1;False
536870942;Printer Configuration Sequence;PrinterConfigurationSequence;SQ;False;1;1;False
536870944;Print Priority;PrintPriority;CS;False;1;1;False
536870960;Medium Type;MediumType;CS;False;1;1;False
536870976;Film Destination;FilmDestination;CS;False;1;1;False
536870992;Film Session Label;FilmSessionLabel;LO;False;1;1;False
536871008;Memory Allocation;MemoryAllocation;IS;False;1;1;False
536871009;Maximum Memory Allocation;MaximumMemoryAllocation;IS;False;1;1;False
536871010;Color Image Printing Flag;ColorImagePrintingFlagRetired;CS;False;1;1;True
536871011;Collation Flag;CollationFlagRetired;CS;False;1;1;True
536871013;Annotation Flag;AnnotationFlagRetired;CS;False;1;1;True
536871015;Image Overlay Flag;ImageOverlayFlagRetired;CS;False;1;1;True
536871017;Presentation LUT Flag;PresentationLutFlagRetired;CS;False;1;1;True
536871018;Image Box Presentation LUT Flag;ImageBoxPresentationLutFlagRetired;CS;False;1;1;True
536871072;Memory Bit Depth;MemoryBitDepth;US;False;1;1;False
536871073;Printing Bit Depth;PrintingBitDepth;US;False;1;1;False
536871074;Media Installed Sequence;MediaInstalledSequence;SQ;False;1;1;False
536871076;Other Media Available Sequence;OtherMediaAvailableSequence;SQ;False;1;1;False
536871080;Supported Image Display Formats Sequence;SupportedImageDisplayFormatsSequence;SQ;False;1;1;False
536872192;Referenced Film Box Sequence;ReferencedFilmBoxSequence;SQ;False;1;1;False
536872208;Referenced Stored Print  Sequence;ReferencedStoredPrintSequenceRetired;SQ;False;1;1;True
537919504;Image Display Format;ImageDisplayFormat;ST;False;1;1;False
537919536;Annotation Display Format ID;AnnotationDisplayFormatId;CS;False;1;1;False
537919552;Film Orientation;FilmOrientation;CS;False;1;1;False
537919568;Film Size ID;FilmSizeId;CS;False;1;1;False
537919570;Printer Resolution ID;PrinterResolutionId;CS;False;1;1;False
537919572;Default Printer Resolution ID;DefaultPrinterResolutionId;CS;False;1;1;False
537919584;Magnification Type;MagnificationType;CS;False;1;1;False
537919616;Smoothing Type ;SmoothingType;CS;False;1;1;False
537919654;Default Magnification Type;DefaultMagnificationType;CS;False;1;1;False
537919655;Other Magnification Types Available;OtherMagnificationTypesAvailable;CS;False;1;4294967295;False
537919656;Default Smoothing Type;DefaultSmoothingType;CS;False;1;1;False
537919657;Other Smoothing Types Available;OtherSmoothingTypesAvailable;CS;False;1;4294967295;False
537919744;Border Density;BorderDensity;CS;False;1;1;False
537919760;Empty Image Density;EmptyImageDensity;CS;False;1;1;False
537919776;Min Density;MinDensity;US;False;1;1;False
537919792;Max Density;MaxDensity;US;False;1;1;False
537919808;Trim;Trim;CS;False;1;1;False
537919824;Configuration Information;ConfigurationInformation;ST;False;1;1;False
537919826;Configuration Information Description;ConfigurationInformationDescription;LT;False;1;1;False
537919828;Maximum Collated Films;MaximumCollatedFilms;IS;False;1;1;False
537919838;Illumination;Illumination;US;False;1;1;False
537919840;Reflected Ambient Light;ReflectedAmbientLight;US;False;1;1;False
537920374;Printer Pixel Spacing;PrinterPixelSpacing;DS;False;2;2;False
537920768;Referenced Film Session Sequence;ReferencedFilmSessionSequence;SQ;False;1;1;False
537920784;Referenced Image Box Sequence;ReferencedImageBoxSequence;SQ;False;1;1;False
537920800;Referenced Basic Annotation Box Sequence;ReferencedBasicAnnotationBoxSequence;SQ;False;1;1;False
538968080;Image Box Position;ImageBoxPosition;US;False;1;1;False
538968096;Polarity;Polarity;CS;False;1;1;False
538968112;Requested Image Size;RequestedImageSize;DS;False;1;1;False
538968128;Requested Decimate/Crop Behavior;RequestedDecimateCropBehavior;CS;False;1;1;False
538968144;Requested Resolution ID;RequestedResolutionId;CS;False;1;1;False
538968224;Requested Image Size Flag;RequestedImageSizeFlag;CS;False;1;1;False
538968226;Decimate/Crop Result;DecimateCropResult;CS;False;1;1;False
538968336;Basic Grayscale Image Sequence;BasicGrayscaleImageSequence;SQ;False;1;1;False
538968337;Basic Color Image Sequence;BasicColorImageSequence;SQ;False;1;1;False
538968368;Referenced Image Overlay Box Sequence;ReferencedImageOverlayBoxSequenceRetired;SQ;False;1;1;True
538968384;Referenced VOI LUT Box Sequence;ReferencedVoiLutBoxSequenceRetired;SQ;False;1;1;True
540016656;Annotation Position;AnnotationPosition;US;False;1;1;False
540016672;Text String;TextString;LO;False;1;1;False
541065232;Referenced Overlay Plane Sequence;ReferencedOverlayPlaneSequenceRetired;SQ;False;1;1;True
541065233;Referenced Overlay Plane Groups;ReferencedOverlayPlaneGroupsRetired;US;False;1;99;True
541065248;Overlay Pixel Data Sequence;OverlayPixelDataSequenceRetired;SQ;False;1;1;True
541065312;Overlay Magnification Type;OverlayMagnificationTypeRetired;CS;False;1;1;True
541065328;Overlay Smoothing Type;OverlaySmoothingTypeRetired;CS;False;1;1;True
541065330;Overlay or Image Magnification;OverlayOrImageMagnificationRetired;CS;False;1;1;True
541065332;Magnify to Number of Columns;MagnifyToNumberOfColumnsRetired;US;False;1;1;True
541065344;Overlay Foreground Density;OverlayForegroundDensityRetired;CS;False;1;1;True
541065346;Overlay Background Density;OverlayBackgroundDensityRetired;CS;False;1;1;True
541065360;Overlay Mode;OverlayModeRetired;CS;False;1;1;True
541065472;Threshold Density;ThresholdDensityRetired;CS;False;1;1;True
541066496;Referenced Image Box Sequence (Retired);ReferencedImageBoxSequenceRetired;SQ;False;1;1;True
542113808;Presentation LUT Sequence;PresentationLutSequence;SQ;False;1;1;False
542113824;Presentation LUT Shape;PresentationLutShape;CS;False;1;1;False
542115072;Referenced Presentation  LUT Sequence;ReferencedPresentationLutSequence;SQ;False;1;1;False
553648144;Print Job ID;PrintJobIdRetired;SH;False;1;1;True
553648160;Execution Status;ExecutionStatus;CS;False;1;1;False
553648176;Execution Status Info;ExecutionStatusInfo;CS;False;1;1;False
553648192;Creation Date;CreationDate;DA;False;1;1;False
553648208;Creation Time;CreationTime;TM;False;1;1;False
553648240;Originator;Originator;AE;False;1;1;False
553648448;Destination AE;DestinationAeRetired;AE;False;1;1;True
553648480;Owner ID;OwnerId;SH;False;1;1;False
553648496;Number of Films;NumberOfFilms;IS;False;1;1;False
553649408;Referenced Print Job Sequence (Pull Stored Print);ReferencedPrintJobSequencePullStoredPrintRetired;SQ;False;1;1;True
554696720;Printer Status;PrinterStatus;CS;False;1;1;False
554696736;Printer Status Info;PrinterStatusInfo;CS;False;1;1;False
554696752;Printer Name;PrinterName;LO;False;1;1;False
554696857;Print Queue ID;PrintQueueIdRetired;SH;False;1;1;True
555745296;Queue Status;QueueStatusRetired;CS;False;1;1;True
555745360;Print Job Description Sequence;PrintJobDescriptionSequenceRetired;SQ;False;1;1;True
555745392;Referenced Print Job Sequence;ReferencedPrintJobSequenceRetired;SQ;False;1;1;True
556793872;Print Management Capabilities Sequence;PrintManagementCapabilitiesSequenceRetired;SQ;False;1;1;True
556793877;Printer Characteristics Sequence;PrinterCharacteristicsSequenceRetired;SQ;False;1;1;True
556793904;Film Box Content Sequence;FilmBoxContentSequenceRetired;SQ;False;1;1;True
556793920;Image Box Content Sequence;ImageBoxContentSequenceRetired;SQ;False;1;1;True
556793936;Annotation Content Sequence;AnnotationContentSequenceRetired;SQ;False;1;1;True
556793952;Image Overlay Box Content Sequence;ImageOverlayBoxContentSequenceRetired;SQ;False;1;1;True
556793984;Presentation LUT Content Sequence;PresentationLutContentSequenceRetired;SQ;False;1;1;True
556794016;Proposed Study Sequence;ProposedStudySequenceRetired;SQ;False;1;1;True
556794048;Original Image Sequence;OriginalImageSequenceRetired;SQ;False;1;1;True
570425345;Label Using Information Extracted From Instances;LabelUsingInformationExtractedFromInstances;CS;False;1;1;False
570425346;Label Text;LabelText;UT;False;1;1;False
570425347;Label Style Selection;LabelStyleSelection;CS;False;1;1;False
570425348;Media Disposition;MediaDisposition;LT;False;1;1;False
570425349;Barcode Value;BarcodeValue;LT;False;1;1;False
570425350;Barcode Symbology;BarcodeSymbology;CS;False;1;1;False
570425351;Allow Media Splitting;AllowMediaSplitting;CS;False;1;1;False
570425352;Include Non-DICOM Objects;IncludeNonDicomObjects;CS;False;1;1;False
570425353;Include Display Application;IncludeDisplayApplication;CS;False;1;1;False
570425354;Preserve Composite Instances After Media Creation;PreserveCompositeInstancesAfterMediaCreation;CS;False;1;1;False
570425355;Total Number of Pieces of Media Created;TotalNumberOfPiecesOfMediaCreated;US;False;1;1;False
570425356;Requested Media Application Profile;RequestedMediaApplicationProfile;LO;False;1;1;False
570425357;Referenced Storage Media Sequence;ReferencedStorageMediaSequence;SQ;False;1;1;False
570425358;Failure Attributes;FailureAttributes;AT;False;1;4294967295;False
570425359;Allow Lossy Compression;AllowLossyCompression;CS;False;1;1;False
570425376;Request Priority;RequestPriority;CS;False;1;1;False
805437442;RT Image Label;RtImageLabel;SH;False;1;1;False
805437443;RT Image Name;RtImageName;LO;False;1;1;False
805437444;RT Image Description;RtImageDescription;ST;False;1;1;False
805437450;Reported Values Origin;ReportedValuesOrigin;CS;False;1;1;False
805437452;RT Image Plane;RtImagePlane;CS;False;1;1;False
805437453;X-Ray Image Receptor Translation;XRayImageReceptorTranslation;DS;False;3;3;False
805437454;X-Ray Image Receptor Angle;XRayImageReceptorAngle;DS;False;1;1;False
805437456;RT Image Orientation;RtImageOrientation;DS;False;6;6;False
805437457;Image Plane Pixel Spacing;ImagePlanePixelSpacing;DS;False;2;2;False
805437458;RT Image Position;RtImagePosition;DS;False;2;2;False
805437472;Radiation Machine Name;RadiationMachineName;SH;False;1;1;False
805437474;Radiation Machine SAD;RadiationMachineSad;DS;False;1;1;False
805437476;Radiation Machine SSD;RadiationMachineSsd;DS;False;1;1;False
805437478;RT Image SID;RtImageSid;DS;False;1;1;False
805437480;Source to Reference Object Distance;SourceToReferenceObjectDistance;DS;False;1;1;False
805437481;Fraction Number;FractionNumber;IS;False;1;1;False
805437488;Exposure Sequence;ExposureSequence;SQ;False;1;1;False
805437490;Meterset Exposure;MetersetExposure;DS;False;1;1;False
805437492;Diaphragm Position;DiaphragmPosition;DS;False;4;4;False
805437504;Fluence Map Sequence;FluenceMapSequence;SQ;False;1;1;False
805437505;Fluence Data Source;FluenceDataSource;CS;False;1;1;False
805437506;Fluence Data Scale;FluenceDataScale;DS;False;1;1;False
805437520;Primary Fluence Mode Sequence;PrimaryFluenceModeSequence;SQ;False;1;1;False
805437521;Fluence Mode;FluenceMode;CS;False;1;1;False
805437522;Fluence Mode ID;FluenceModeId;SH;False;1;1;False
805568513;DVH Type;DvhType;CS;False;1;1;False
805568514;Dose Units;DoseUnits;CS;False;1;1;False
805568516;Dose Type;DoseType;CS;False;1;1;False
805568518;Dose Comment;DoseComment;LO;False;1;1;False
805568520;Normalization Point;NormalizationPoint;DS;False;3;3;False
805568522;Dose Summation Type;DoseSummationType;CS;False;1;1;False
805568524;Grid Frame Offset Vector;GridFrameOffsetVector;DS;False;2;4294967295;False
805568526;Dose Grid Scaling;DoseGridScaling;DS;False;1;1;False
805568528;RT Dose ROI Sequence;RtDoseRoiSequence;SQ;False;1;1;False
805568530;Dose Value;DoseValue;DS;False;1;1;False
805568532;Tissue Heterogeneity Correction;TissueHeterogeneityCorrection;CS;False;1;3;False
805568576;DVH Normalization Point;DvhNormalizationPoint;DS;False;3;3;False
805568578;DVH Normalization Dose Value;DvhNormalizationDoseValue;DS;False;1;1;False
805568592;DVH Sequence;DvhSequence;SQ;False;1;1;False
805568594;DVH Dose Scaling;DvhDoseScaling;DS;False;1;1;False
805568596;DVH Volume Units;DvhVolumeUnits;CS;False;1;1;False
805568598;DVH Number of Bins;DvhNumberOfBins;IS;False;1;1;False
805568600;DVH Data;DvhData;DS;False;2;4294967295;False
805568608;DVH Referenced ROI Sequence;DvhReferencedRoiSequence;SQ;False;1;1;False
805568610;DVH ROI Contribution Type;DvhRoiContributionType;CS;False;1;1;False
805568624;DVH Minimum Dose;DvhMinimumDose;DS;False;1;1;False
805568626;DVH Maximum Dose;DvhMaximumDose;DS;False;1;1;False
805568628;DVH Mean Dose;DvhMeanDose;DS;False;1;1;False
805699586;Structure Set Label;StructureSetLabel;SH;False;1;1;False
805699588;Structure Set Name;StructureSetName;LO;False;1;1;False
805699590;Structure Set Description;StructureSetDescription;ST;False;1;1;False
805699592;Structure Set Date;StructureSetDate;DA;False;1;1;False
805699593;Structure Set Time;StructureSetTime;TM;False;1;1;False
805699600;Referenced Frame of Reference Sequence;ReferencedFrameOfReferenceSequence;SQ;False;1;1;False
805699602;RT Referenced Study Sequence;RtReferencedStudySequence;SQ;False;1;1;False
805699604;RT Referenced Series Sequence;RtReferencedSeriesSequence;SQ;False;1;1;False
805699606;Contour Image Sequence;ContourImageSequence;SQ;False;1;1;False
805699616;Structure Set ROI Sequence;StructureSetRoiSequence;SQ;False;1;1;False
805699618;ROI Number;RoiNumber;IS;False;1;1;False
805699620;Referenced Frame of Reference UID;ReferencedFrameOfReferenceUid;UI;False;1;1;False
805699622;ROI Name;RoiName;LO;False;1;1;False
805699624;ROI Description;RoiDescription;ST;False;1;1;False
805699626;ROI Display Color;RoiDisplayColor;IS;False;3;3;False
805699628;ROI Volume;RoiVolume;DS;False;1;1;False
805699632;RT Related ROI Sequence;RtRelatedRoiSequence;SQ;False;1;1;False
805699635;RT ROI Relationship;RtRoiRelationship;CS;False;1;1;False
805699638;ROI Generation Algorithm;RoiGenerationAlgorithm;CS;False;1;1;False
805699640;ROI Generation Description;RoiGenerationDescription;LO;False;1;1;False
805699641;ROI Contour Sequence;RoiContourSequence;SQ;False;1;1;False
805699648;Contour Sequence;ContourSequence;SQ;False;1;1;False
805699650;Contour Geometric Type;ContourGeometricType;CS;False;1;1;False
805699652;Contour Slab Thickness;ContourSlabThickness;DS;False;1;1;False
805699653;Contour Offset Vector;ContourOffsetVector;DS;False;3;3;False
805699654;Number of Contour Points;NumberOfContourPoints;IS;False;1;1;False
805699656;Contour Number;ContourNumber;IS;False;1;1;False
805699657;Attached Contours;AttachedContours;IS;False;1;4294967295;False
805699664;Contour Data;ContourData;DS;False;3;4294967295;False
805699712;RT ROI Observations Sequence;RtRoiObservationsSequence;SQ;False;1;1;False
805699714;Observation Number;ObservationNumber;IS;False;1;1;False
805699716;Referenced ROI Number;ReferencedRoiNumber;IS;False;1;1;False
805699717;ROI Observation Label;RoiObservationLabel;SH;False;1;1;False
805699718;RT ROI Identification Code Sequence;RtRoiIdentificationCodeSequence;SQ;False;1;1;False
805699720;ROI Observation Description;RoiObservationDescription;ST;False;1;1;False
805699744;Related RT ROI Observations Sequence;RelatedRtRoiObservationsSequence;SQ;False;1;1;False
805699748;RT ROI Interpreted Type;RtRoiInterpretedType;CS;False;1;1;False
805699750;ROI Interpreter;RoiInterpreter;PN;False;1;1;False
805699760;ROI Physical Properties Sequence;RoiPhysicalPropertiesSequence;SQ;False;1;1;False
805699762;ROI Physical Property;RoiPhysicalProperty;CS;False;1;1;False
805699764;ROI Physical Property Value;RoiPhysicalPropertyValue;DS;False;1;1;False
805699766;ROI Elemental Composition Sequence;RoiElementalCompositionSequence;SQ;False;1;1;False
805699767;ROI Elemental Composition Atomic Number;RoiElementalCompositionAtomicNumber;US;False;1;1;False
805699768;ROI Elemental Composition Atomic Mass Fraction;RoiElementalCompositionAtomicMassFraction;FL;False;1;1;False
805699776;Frame of Reference Relationship Sequence;FrameOfReferenceRelationshipSequence;SQ;False;1;1;False
805699778;Related Frame of Reference UID;RelatedFrameOfReferenceUid;UI;False;1;1;False
805699780;Frame of Reference Transformation Type;FrameOfReferenceTransformationType;CS;False;1;1;False
805699782;Frame of Reference Transformation Matrix;FrameOfReferenceTransformationMatrix;DS;False;16;16;False
805699784;Frame of Reference Transformation Comment;FrameOfReferenceTransformationComment;LO;False;1;1;False
805830672;Measured Dose Reference Sequence;MeasuredDoseReferenceSequence;SQ;False;1;1;False
805830674;Measured Dose Description;MeasuredDoseDescription;ST;False;1;1;False
805830676;Measured Dose Type;MeasuredDoseType;CS;False;1;1;False
805830678;Measured Dose Value;MeasuredDoseValue;DS;False;1;1;False
805830688;Treatment Session Beam Sequence;TreatmentSessionBeamSequence;SQ;False;1;1;False
805830689;Treatment Session Ion Beam Sequence;TreatmentSessionIonBeamSequence;SQ;False;1;1;False
805830690;Current Fraction Number;CurrentFractionNumber;IS;False;1;1;False
805830692;Treatment Control Point Date;TreatmentControlPointDate;DA;False;1;1;False
805830693;Treatment Control Point Time;TreatmentControlPointTime;TM;False;1;1;False
805830698;Treatment Termination Status;TreatmentTerminationStatus;CS;False;1;1;False
805830699;Treatment Termination Code;TreatmentTerminationCode;SH;False;1;1;False
805830700;Treatment Verification Status;TreatmentVerificationStatus;CS;False;1;1;False
805830704;Referenced Treatment Record Sequence;ReferencedTreatmentRecordSequence;SQ;False;1;1;False
805830706;Specified Primary Meterset;SpecifiedPrimaryMeterset;DS;False;1;1;False
805830707;Specified Secondary Meterset;SpecifiedSecondaryMeterset;DS;False;1;1;False
805830710;Delivered Primary Meterset;DeliveredPrimaryMeterset;DS;False;1;1;False
805830711;Delivered Secondary Meterset;DeliveredSecondaryMeterset;DS;False;1;1;False
805830714;Specified Treatment Time;SpecifiedTreatmentTime;DS;False;1;1;False
805830715;Delivered Treatment Time;DeliveredTreatmentTime;DS;False;1;1;False
805830720;Control Point Delivery Sequence;ControlPointDeliverySequence;SQ;False;1;1;False
805830721;Ion Control Point Delivery Sequence;IonControlPointDeliverySequence;SQ;False;1;1;False
805830722;Specified Meterset;SpecifiedMeterset;DS;False;1;1;False
805830724;Delivered Meterset;DeliveredMeterset;DS;False;1;1;False
805830725;Meterset Rate Set;MetersetRateSet;FL;False;1;1;False
805830726;Meterset Rate Delivered;MetersetRateDelivered;FL;False;1;1;False
805830727;Scan Spot Metersets Delivered;ScanSpotMetersetsDelivered;FL;False;1;4294967295;False
805830728;Dose Rate Delivered;DoseRateDelivered;DS;False;1;1;False
805830736;Treatment Summary Calculated Dose Reference Sequence;TreatmentSummaryCalculatedDoseReferenceSequence;SQ;False;1;1;False
805830738;Cumulative Dose to Dose Reference;CumulativeDoseToDoseReference;DS;False;1;1;False
805830740;First Treatment Date;FirstTreatmentDate;DA;False;1;1;False
805830742;Most Recent Treatment Date;MostRecentTreatmentDate;DA;False;1;1;False
805830746;Number of Fractions Delivered;NumberOfFractionsDelivered;IS;False;1;1;False
805830752;Override Sequence;OverrideSequence;SQ;False;1;1;False
805830753;Parameter Sequence Pointer;ParameterSequencePointer;AT;False;1;1;False
805830754;Override Parameter Pointer;OverrideParameterPointer;AT;False;1;1;False
805830755;Parameter Item Index;ParameterItemIndex;IS;False;1;1;False
805830756;Measured Dose Reference Number;MeasuredDoseReferenceNumber;IS;False;1;1;False
805830757;Parameter Pointer;ParameterPointer;AT;False;1;1;False
805830758;Override Reason;OverrideReason;ST;False;1;1;False
805830760;Corrected Parameter Sequence;CorrectedParameterSequence;SQ;False;1;1;False
805830762;Correction Value;CorrectionValue;FL;False;1;1;False
